Parameter,Outcome,S1_400,S1_conf_400,delta_400,delta_conf_400,delta_raw_400,S1_800,S1_conf_800,delta_800,delta_conf_800,delta_raw_800,S1_1200,S1_conf_1200,delta_1200,delta_conf_1200,delta_raw_1200,S1_1600,S1_conf_1600,delta_1600,delta_conf_1600,delta_raw_1600,S1_2000,S1_conf_2000,delta_2000,delta_conf_2000,delta_raw_2000,S1_2400,S1_conf_2400,delta_2400,delta_conf_2400,delta_raw_2400,S1_2800,S1_conf_2800,delta_2800,delta_conf_2800,delta_raw_2800,S1_3200,S1_conf_3200,delta_3200,delta_conf_3200,delta_raw_3200,S1_3600,S1_conf_3600,delta_3600,delta_conf_3600,delta_raw_3600,S1_4000,S1_conf_4000,delta_4000,delta_conf_4000,delta_raw_4000
Hydrogen Import Potential,totalCosts,0.0,0.0,0.0847590877757145,0.0235946753043518,0.0847590877757145,0.0,0.0,0.0865631623878358,0.0186136355547726,0.0865631623878358,0.0,0.0,0.0789364188922226,0.0153801542278386,0.0789364188922226,0.0,0.0,0.0721664442268534,0.0127904600143087,0.0721664442268534,0.0,0.0,0.0703511328776276,0.0129200955395975,0.0703511328776276,0.0,0.0,0.0874092195561425,0.0099375342631944,0.0874092195561425,0.0,0.0,0.0678241755834679,0.010350838317395,0.0678241755834679,0.0,0.0,0.0512774736480104,0.0094583923233885,0.0512774736480104,0.0,0.0,0.0711853671707672,0.0084381887587452,0.0711853671707672,0.0,0.0,0.0616558997902148,0.0081040033380327,0.0616558997902148
Hydrogen Import Price,BioEnergy Imports 2050,0.0,0.0,0.032440358005658,0.0273652575738189,0.032440358005658,0.0,0.0,0.058452584887784,0.0195618045660848,0.058452584887784,0.0,0.0,0.0477418056005531,0.0127722740569312,0.0477418056005531,0.0,0.0,0.0471188080740663,0.0131344671586867,0.0471188080740663,0.0,0.0,0.0712512423170965,0.0096311127259953,0.0712512423170965,0.0,0.0,0.0588725169334234,0.0091384761796362,0.0588725169334234,0.0,0.0,0.0754511907551335,0.009758311742155,0.0754511907551335,0.0,0.0,0.0544804383130645,0.0082723296393329,0.0544804383130645,0.0,0.0,0.0668047415804525,0.008622683830212,0.0668047415804525,0.0,0.0,0.0404302834822254,0.0070467287081204,0.0404302834822254
Hydrogen Import Price,BioFuel Imports 2050,0.0,0.0,0.0406459223815591,0.0168794482618969,0.0406459223815591,0.0,0.0,0.0622359362669021,0.0098449246234792,0.0622359362669021,0.0,0.0,0.0651994167653444,0.0085881767350149,0.0651994167653444,0.0,0.0,0.0771289958144999,0.0074822371332757,0.0771289958144999,0.0,0.0,0.0855175511052935,0.0078241656187446,0.0855175511052935,0.0,0.0,0.0921004844284776,0.0067624515888436,0.0921004844284776,0.0,0.0,0.0850349273953613,0.0053702523027753,0.0850349273953613,0.0,0.0,0.0908573394957496,0.0050999774730612,0.0908573394957496,0.0,0.0,0.083649683358246,0.0047985623954638,0.083649683358246,0.0,0.0,0.0851312870731544,0.0048885849499435,0.0851312870731544
Hydrogen Import Price,BioFuel Production 2050,0.0,0.0,0.1210397475981218,0.0295237854255826,0.1210397475981218,0.0,0.0,0.0504274753256845,0.0159726529161578,0.0504274753256845,0.0,0.0,0.055083515286057,0.0145788275956496,0.055083515286057,0.0,0.0,0.0623646906516754,0.0114578612895369,0.0623646906516754,0.0,0.0,0.0512410263385152,0.0130564963780478,0.0512410263385152,0.0,0.0,0.0720222699266652,0.0096491155062234,0.0720222699266652,0.0,0.0,0.0478709598796685,0.0119403547675652,0.0478709598796685,0.0,0.0,0.0605701999990602,0.0102914714182162,0.0605701999990602,0.0,0.0,0.071013590513556,0.0092996366770619,0.071013590513556,0.0,0.0,0.0632104635637408,0.0082624214854266,0.0632104635637408
Hydrogen Import Price,Biomass Imports 2050,0.0,0.0,0.1193145420123569,0.0294868696633584,0.1193145420123569,0.0,0.0,0.0402657183341626,0.0164841172664944,0.0402657183341626,0.0,0.0,0.0518675016984245,0.0150482905213857,0.0518675016984245,0.0,0.0,0.0481726380321808,0.0117911805088655,0.0481726380321808,0.0,0.0,0.0718035308783022,0.0103294443482239,0.0718035308783022,0.0,0.0,0.0625580305157476,0.0108022953192661,0.0625580305157476,0.0,0.0,0.0691284175683141,0.0086791483075187,0.0691284175683141,0.0,0.0,0.0484077276669072,0.0091900233482321,0.0484077276669072,0.0,0.0,0.0597157580552718,0.0082325440417414,0.0597157580552718,0.0,0.0,0.0670777196898457,0.0068030024320477,0.0670777196898457
Hydrogen Import Price,CO2 Storage 2050,0.0,0.0,0.037084143782852,0.021267716326787,0.037084143782852,0.0,0.0,0.0723925502282278,0.0183848262828624,0.0723925502282278,0.0,0.0,0.0383162536927551,0.0128242884283489,0.0383162536927551,0.0,0.0,0.0603564927090949,0.0130797552993741,0.0603564927090949,0.0,0.0,0.0539602627957352,0.0116110719499148,0.0539602627957352,0.0,0.0,0.0487309305770259,0.0084041225778442,0.0487309305770259,0.0,0.0,0.0548268788372412,0.009919141184052,0.0548268788372412,0.0,0.0,0.0655923796462434,0.0087025436185582,0.0655923796462434,0.0,0.0,0.0552063367489708,0.008059194331077,0.0552063367489708,0.0,0.0,0.054177298872699,0.0075720259076671,0.054177298872699
Hydrogen Import Price,CO2_Price 2050,0.0,0.0,0.1481651744673996,0.0292238602618858,0.1481651744673996,0.0,0.0,0.0851519219074555,0.0183516356914047,0.0851519219074555,0.0,0.0,0.1964282854913415,0.1129360755063549,0.1964282854913415,0.0,0.0,0.1424405202532165,0.0624379412673398,0.1424405202532165,0.0,0.0,0.0937024287295766,0.0509095071913636,0.0937024287295766,0.0,0.0,0.1537234244718404,0.030906308601125,0.1537234244718404,0.0,0.0,0.1012857085138915,0.0383544933171188,0.1012857085138915,0.0,0.0,0.1198295686956804,0.0268286494775518,0.1198295686956804,0.0,0.0,0.1067010366093404,0.0206956726982991,0.1067010366093404,0.0,0.0,0.1265377289700406,0.0183542232384303,0.1265377289700406
Hydrogen Import Price,DR Flexibility Capacity 2050,0.0,0.0,0.078858653219162,0.0279731983859316,0.078858653219162,0.0,0.0,0.0500920571130424,0.0163678234321234,0.0500920571130424,0.0,0.0,0.0496643595233099,0.0151542206013717,0.0496643595233099,0.0,0.0,0.0600524810173128,0.0134921850205493,0.0600524810173128,0.0,0.0,0.0657271955282823,0.0126232287102448,0.0657271955282823,0.0,0.0,0.0825971263898907,0.0100996263439931,0.0825971263898907,0.0,0.0,0.084653142605148,0.0108284411285088,0.084653142605148,0.0,0.0,0.0546350056138223,0.0108132706179395,0.0546350056138223,0.0,0.0,0.0519697152096245,0.0091510546805549,0.0519697152096245,0.0,0.0,0.0568257511441273,0.0093956885299848,0.0568257511441273
Hydrogen Import Price,Daily Flexibility Capacity 2050,0.0,0.0,0.0805846134807527,0.0250481590538031,0.0805846134807527,0.0,0.0,0.0462642799612427,0.0228110530070628,0.0462642799612427,0.0,0.0,0.0690334560850309,0.0156585684739515,0.0690334560850309,0.0,0.0,0.1160408446714658,0.0138868263229295,0.1160408446714658,0.0,0.0,0.0723293674338533,0.0114696964280404,0.0723293674338533,0.0,0.0,0.0849887069618742,0.0123029669129079,0.0849887069618742,0.0,0.0,0.0665387579186665,0.009038771824658,0.0665387579186665,0.0,0.0,0.0799081238759268,0.0105220230343885,0.0799081238759268,0.0,0.0,0.0594401483880698,0.0093729517614446,0.0594401483880698,0.0,0.0,0.0711632663068585,0.0083268114825432,0.0711632663068585
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.0,0.0,0.078156431917933,0.0117539725016209,0.078156431917933,0.0,0.0,0.0656900777341203,0.0083264136294143,0.0656900777341203,0.0,0.0,0.084125423832496,0.0067917145391615,0.084125423832496,0.0,0.0,0.0952999310041328,0.00467854131109,0.0952999310041328,0.0,0.0,0.1149038560465904,0.0050694189432173,0.1149038560465904,0.0,0.0,0.1003761483956166,0.0039970711072829,0.1003761483956166,0.0,0.0,0.1070659394486739,0.0042834120256319,0.1070659394486739,0.0,0.0,0.1090883482008338,0.0041097543897455,0.1090883482008338,0.0,0.0,0.1127419110005739,0.0038799451873308,0.1127419110005739,0.0,0.0,0.1115925602278491,0.0038664285326607,0.1115925602278491
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.0,0.0,0.0763396022438483,0.0223446898966997,0.0763396022438483,0.0,0.0,0.0868030705126822,0.0168456528075685,0.0868030705126822,0.0,0.0,0.0780322661415875,0.0127887618195296,0.0780322661415875,0.0,0.0,0.0498684975563064,0.0126622412785751,0.0498684975563064,0.0,0.0,0.087048753817332,0.0104664440250435,0.087048753817332,0.0,0.0,0.0731336691003685,0.0088284819184123,0.0731336691003685,0.0,0.0,0.0700081532504496,0.0062733533892656,0.0700081532504496,0.0,0.0,0.0702813790455446,0.0070384987143922,0.0702813790455446,0.0,0.0,0.0687911727185321,0.0073225863278464,0.0687911727185321,0.0,0.0,0.0683096737981805,0.0071732501902076,0.0683096737981805
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0,0.0,0.0896867603860205,0.0269326375598132,0.0896867603860205,0.0,0.0,0.1114440564480259,0.01944875142177,0.1114440564480259,0.0,0.0,0.0709688563188502,0.0127622817189172,0.0709688563188502,0.0,0.0,0.0764551904019592,0.0149324594066706,0.0764551904019592,0.0,0.0,0.0871033343697571,0.0110371250182462,0.0871033343697571,0.0,0.0,0.075636674457225,0.0098597740693706,0.075636674457225,0.0,0.0,0.0790801528531858,0.0101787799156175,0.0790801528531858,0.0,0.0,0.0861976732540562,0.0087795764719889,0.0861976732540562,0.0,0.0,0.0752182786723143,0.0086244523511059,0.0752182786723143,0.0,0.0,0.0767096818560281,0.0084277010675624,0.0767096818560281
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0730126203489904,0.0043504847319141,0.0730126203489904,0.0,0.0,0.0852816618102682,0.0013601412033177,0.0852816618102682,0.0,0.0,0.0930511201817972,0.0011566482866668,0.0930511201817972,0.0,0.0,0.1022994830658046,0.0010342133309785,0.1022994830658046,0.0,0.0,0.1144317186707999,0.0010619245542147,0.1144317186707999,0.0,0.0,0.119634834986347,0.0010201889221294,0.119634834986347,0.0,0.0,0.1242527402283857,0.0009514283760623,0.1242527402283857,0.0,0.0,0.1267849244274498,0.0008732877152449,0.1267849244274498,0.0,0.0,0.127183903581996,0.0008989100769181,0.127183903581996,0.0,0.0,0.12636304328789,0.0007938315743753,0.12636304328789
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.0,0.0,0.0638701811851386,0.0102213759568508,0.0638701811851386,0.0,0.0,0.0729493231185531,0.0051545583827802,0.0729493231185531,0.0,0.0,0.0893383822831668,0.0059503382510047,0.0893383822831668,0.0,0.0,0.0874232252445254,0.0049163151256696,0.0874232252445254,0.0,0.0,0.0987610463899866,0.0039953740017084,0.0987610463899866,0.0,0.0,0.1065996853705263,0.0036550417809875,0.1065996853705263,0.0,0.0,0.107510181609862,0.0037353077581349,0.107510181609862,0.0,0.0,0.1006506917255057,0.0035319548472589,0.1006506917255057,0.0,0.0,0.1057672243014478,0.0033111806898968,0.1057672243014478,0.0,0.0,0.1119125840210709,0.0035221385196424,0.1119125840210709
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Solar PV,0.0,0.0,0.1095121472556721,0.0251725266443022,0.1095121472556721,0.0,0.0,0.0660042906724834,0.0177245578408542,0.0660042906724834,0.0,0.0,0.067768949945546,0.0116548514895311,0.067768949945546,0.0,0.0,0.0631943676007462,0.0119395885560384,0.0631943676007462,0.0,0.0,0.0765087121815991,0.0119753240349906,0.0765087121815991,0.0,0.0,0.0545583589271708,0.010885873850929,0.0545583589271708,0.0,0.0,0.0695084309195318,0.0086637226455128,0.0695084309195318,0.0,0.0,0.0601874690648382,0.0090404945583406,0.0601874690648382,0.0,0.0,0.0671456014919202,0.0082925989772887,0.0671456014919202,0.0,0.0,0.0618083875594511,0.0073382469783398,0.0618083875594511
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Wind offshore,0.0,0.0,0.0563394479098741,0.0239236983181795,0.0563394479098741,0.0,0.0,0.094002362967295,0.0182351703605509,0.094002362967295,0.0,0.0,0.0641160747332284,0.0149985537573977,0.0641160747332284,0.0,0.0,0.0655562751802426,0.0143859412705538,0.0655562751802426,0.0,0.0,0.0600123415384276,0.0122487155550014,0.0600123415384276,0.0,0.0,0.0789733676770631,0.0101345896149333,0.0789733676770631,0.0,0.0,0.0685100154545585,0.0099994068393409,0.0685100154545585,0.0,0.0,0.0916845171338905,0.0114587691038564,0.0916845171338905,0.0,0.0,0.0640446793187235,0.0093598634309483,0.0640446793187235,0.0,0.0,0.0668830879800251,0.0076346149964293,0.0668830879800251
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0706368904516147,0.0115995740135124,0.0706368904516147,0.0,0.0,0.1062616239652602,0.0142876081366909,0.1062616239652602,0.0,0.0,0.1071970747082356,0.0083377784555981,0.1071970747082356,0.0,0.0,0.1007040708763493,0.0069683121437435,0.1007040708763493,0.0,0.0,0.1127644101735676,0.0059052093405515,0.1127644101735676,0.0,0.0,0.1292776209806108,0.0056876757824511,0.1292776209806108,0.0,0.0,0.1175549316687758,0.0055599000692543,0.1175549316687758,0.0,0.0,0.1202276368185912,0.0043473346340114,0.1202276368185912,0.0,0.0,0.120690400562424,0.0044051308116474,0.120690400562424,0.0,0.0,0.1161751807739616,0.0042810749592755,0.1161751807739616
Hydrogen Import Price,Flexibility Capacity 2050,0.0,0.0,0.0569108153776141,0.0241377473623768,0.0569108153776141,0.0,0.0,0.0547439401803318,0.0143030454653829,0.0547439401803318,0.0,0.0,0.0917977167181495,0.011894449733314,0.0917977167181495,0.0,0.0,0.0830450970008991,0.0091510935405096,0.0830450970008991,0.0,0.0,0.1096850030801888,0.0103435921527272,0.1096850030801888,0.0,0.0,0.0754486022088837,0.01054254426449,0.0754486022088837,0.0,0.0,0.1028356689178163,0.0081114509083073,0.1028356689178163,0.0,0.0,0.0867378097865617,0.0084137990389554,0.0867378097865617,0.0,0.0,0.0969784115668214,0.0082006984040218,0.0969784115668214,0.0,0.0,0.0832830983217478,0.0066182299136334,0.0832830983217478
Hydrogen Import Price,Hourly Flexibility Capacity 2050,0.0,0.0,0.1029084492215896,0.0180114186009728,0.1029084492215896,0.0,0.0,0.0555991848337497,0.0117141395479977,0.0555991848337497,0.0,0.0,0.0737250494760711,0.0111232831574559,0.0737250494760711,0.0,0.0,0.0758796107595817,0.0101373544181776,0.0758796107595817,0.0,0.0,0.0884610647594031,0.0077077805260887,0.0884610647594031,0.0,0.0,0.079594257786563,0.0084478095818482,0.079594257786563,0.0,0.0,0.0769875155305624,0.0069541953111699,0.0769875155305624,0.0,0.0,0.0834942482881851,0.0064563428515958,0.0834942482881851,0.0,0.0,0.075265580546324,0.0062944178788647,0.075265580546324,0.0,0.0,0.0753239335647114,0.0059360695090607,0.0753239335647114
Hydrogen Import Price,Hydrogen Imports 2050,0.0,0.0,0.3188402763835141,0.1886683663642837,0.3188402763835141,0.0,0.0,0.7265596242791833,0.2385313564329634,0.7265596242791833,0.0,0.0,0.4088192403984426,0.0844020290654082,0.4088192403984426,0.0,0.0,0.2721835142752711,0.2013991218459863,0.2721835142752711,0.0,0.0,0.2722884669418984,0.1662803585520527,0.2722884669418984,0.0,0.0,0.4127803582750601,0.1604664801607978,0.4127803582750601,0.0,0.0,0.2534567893103657,0.1503700322194722,0.2534567893103657,0.0,0.0,0.4566076739414753,0.1563951597608941,0.4566076739414753,0.0,0.0,0.4418005379806998,0.1490784225170021,0.4418005379806998,0.0,0.0,0.260986693474492,0.1341562669233873,0.260986693474492
Hydrogen Import Price,Hydrogen Production 2050,0.0,0.0,0.1884080327447465,0.0323829553375882,0.1884080327447465,0.0,0.0,0.1574877932446116,0.0209063288229231,0.1574877932446116,0.0,0.0,0.2167627688702365,0.0196233538211738,0.2167627688702365,0.0,0.0,0.2244343019808536,0.0152678523671073,0.2244343019808536,0.0,0.0,0.2275910240584107,0.0136153886294117,0.2275910240584107,0.0,0.0,0.2294029933165232,0.0138060193040094,0.2294029933165232,0.0,0.0,0.2365329137884798,0.0106519879178736,0.2365329137884798,0.0,0.0,0.2061097793423177,0.0115824075625586,0.2061097793423177,0.0,0.0,0.2040047333862264,0.0104394570641721,0.2040047333862264,0.0,0.0,0.2198524166938498,0.0091539340514549,0.2198524166938498
Hydrogen Import Price,Methanol Production 2050,0.0,0.0,0.0679864962444426,0.0220073863810631,0.0679864962444426,0.0,0.0,0.1220717010913146,0.0117815725577762,0.1220717010913146,0.0,0.0,0.0693583001977738,0.0102260607348178,0.0693583001977738,0.0,0.0,0.0949802058220839,0.0081915654048401,0.0949802058220839,0.0,0.0,0.1107779845604726,0.007463563414656,0.1107779845604726,0.0,0.0,0.1029494226973724,0.0064869584763002,0.1029494226973724,0.0,0.0,0.1036966402211947,0.0065953064093767,0.1036966402211947,0.0,0.0,0.1115106223265603,0.0060387689105905,0.1115106223265603,0.0,0.0,0.1045706195911512,0.0055057684734125,0.1045706195911512,0.0,0.0,0.1061629170950638,0.0054028442612131,0.1061629170950638
Hydrogen Import Price,Shedding Flexibility Capacity 2050,0.0,0.0,0.0371217599780635,0.0189856674165279,0.0371217599780635,0.0,0.0,0.0594302484073418,0.0138541749135612,0.0594302484073418,0.0,0.0,0.0726956077365869,0.0110396500486966,0.0726956077365869,0.0,0.0,0.0807856806587104,0.0091039413669176,0.0807856806587104,0.0,0.0,0.0825567409543076,0.0085713417188661,0.0825567409543076,0.0,0.0,0.0788520659059548,0.0071786077079435,0.0788520659059548,0.0,0.0,0.0777777079448495,0.0072980919464278,0.0777777079448495,0.0,0.0,0.0822551475404462,0.0079296135669538,0.0822551475404462,0.0,0.0,0.0672484101300846,0.0066714890433646,0.0672484101300846,0.0,0.0,0.0767161973375959,0.0059030191303148,0.0767161973375959
Hydrogen Import Price,Storage Flexibility Capacity 2050,0.0,0.0,0.1239836862744649,0.0268729471613768,0.1239836862744649,0.0,0.0,0.0823079441758824,0.0204891430652058,0.0823079441758824,0.0,0.0,0.0776615533217887,0.0162991923296966,0.0776615533217887,0.0,0.0,0.0837065683850503,0.0127721107027121,0.0837065683850503,0.0,0.0,0.0645994099842569,0.0113166147628069,0.0645994099842569,0.0,0.0,0.0707548869492134,0.011587661850075,0.0707548869492134,0.0,0.0,0.0798420389073935,0.0111447565465823,0.0798420389073935,0.0,0.0,0.0845012515877668,0.0098259429993679,0.0845012515877668,0.0,0.0,0.0603243572154275,0.0096815078132947,0.0603243572154275,0.0,0.0,0.0737080989285204,0.0097564314977629,0.0737080989285204
Hydrogen Import Price,SynFuel Production 2050,0.0,0.0,0.0787846368472232,0.0172457352082274,0.0787846368472232,0.0,0.0,0.0592288821322162,0.011421583536292,0.0592288821322162,0.0,0.0,0.0607685472467026,0.0096690577985773,0.0607685472467026,0.0,0.0,0.0625896023762683,0.0078189556805734,0.0625896023762683,0.0,0.0,0.0761902760302385,0.0068508699434853,0.0761902760302385,0.0,0.0,0.0723772179570186,0.0057786135109175,0.0723772179570186,0.0,0.0,0.0877247468630856,0.0062033966952927,0.0877247468630856,0.0,0.0,0.0818701733428996,0.0053855185593049,0.0818701733428996,0.0,0.0,0.0901558417435501,0.005392179209291,0.0901558417435501,0.0,0.0,0.0879159726950342,0.0050012664795389,0.0879159726950342
Hydrogen Import Price,Weekly Flexibility Capacity 2050,0.0,0.0,0.1265422751064283,0.0221478299001408,0.1265422751064283,0.0,0.0,0.078259825140908,0.0120706006556488,0.078259825140908,0.0,0.0,0.0910638403216722,0.0138912341926055,0.0910638403216722,0.0,0.0,0.0905179167610016,0.0114206226403735,0.0905179167610016,0.0,0.0,0.1237615511914415,0.0087393369594841,0.1237615511914415,0.0,0.0,0.1273538411923465,0.008885746712804,0.1273538411923465,0.0,0.0,0.0938990279899718,0.0084146359200347,0.0938990279899718,0.0,0.0,0.1244658521594939,0.0078873684098289,0.1244658521594939,0.0,0.0,0.1113903061311191,0.0063600422998325,0.1113903061311191,0.0,0.0,0.1104623113262499,0.0067669299293558,0.1104623113262499
Hydrogen Import Price,comPrices 2050 Ammonia,0.0,0.0,0.0954200848834545,0.0246096866019221,0.0954200848834545,0.0,0.0,0.0875790424593086,0.0205275713195253,0.0875790424593086,0.0,0.0,0.3823907616041518,0.2033584084075604,0.3823907616041518,0.0,0.0,0.1249440093311708,0.0233793993826737,0.1249440093311708,0.0,0.0,0.0875834461359664,0.0141611408364232,0.0875834461359664,0.0,0.0,0.0037879069472229,0.1293146095220194,-0.0037879069472229,0.0,0.0,0.2821453502291945,0.1029171003577685,0.2821453502291945,0.0,0.0,0.100975057325705,0.0112244716942391,0.100975057325705,0.0,0.0,0.0968214785316306,0.0818205467504421,0.0968214785316306,0.0,0.0,0.0693450821799737,0.07028678225433,0.0693450821799737
Hydrogen Import Price,comPrices 2050 Bio Kerosene,0.0,0.0,0.1391167270180797,0.0255666823565368,0.1391167270180797,0.0,0.0,0.0934084609638498,0.0210492494948333,0.0934084609638498,0.0,0.0,0.2848605703802009,0.148959828163838,0.2848605703802009,0.0,0.0,0.0928909452725811,0.0140453015548771,0.0928909452725811,0.0,0.0,0.0993999275735874,0.0139814654949808,0.0993999275735874,0.0,0.0,0.0767590981415856,0.0129019975563518,0.0767590981415856,0.0,0.0,0.1940273850564251,0.0684664241527141,0.1940273850564251,0.0,0.0,0.1098849743513748,0.0530730050131269,0.1098849743513748,0.0,0.0,0.0485297489823637,0.0424427848288001,0.0485297489823637,0.0,0.0,0.0973413532343527,0.0423874881156058,0.0973413532343527
Hydrogen Import Price,comPrices 2050 Methanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Price,comPrices 2050 Syn Kerosene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Price,techStocks 2050 EPB01_02,0.0,0.0,0.059250901091214,0.022674658017396,0.059250901091214,0.0,0.0,0.0471319211022555,0.0155154770704784,0.0471319211022555,0.0,0.0,0.0321091706233138,0.0133469563750484,0.0321091706233138,0.0,0.0,0.0441907965648672,0.0111418953658669,0.0441907965648672,0.0,0.0,0.056047176958052,0.0092764759491775,0.056047176958052,0.0,0.0,0.0631621533258145,0.009829869969385,0.0631621533258145,0.0,0.0,0.0459530392694597,0.0086406216336467,0.0459530392694597,0.0,0.0,0.050344291211503,0.0078463648397529,0.050344291211503,0.0,0.0,0.049060484118821,0.0076572471512312,0.049060484118821,0.0,0.0,0.0608406071926151,0.0077871474644646,0.0608406071926151
