kpi,parameter,delta,delta_unclipped,raw,noise_floor,floor_sd,classes,significant
flex_dr_use,WACC,0.0,-0.00025618633933621824,0.001410599946172316,0.0016667862855085343,0.00011359798106001972,13,False
flex_dr_use,Bunker Emission Reduction,3.893209318541228e-05,3.893209318541228e-05,0.0017057183786939466,0.0016667862855085343,0.00011359798106001972,13,False
flex_dr_use,End-of-Life Emission Reduction,0.00013826969069927913,0.00013826969069927913,0.0018050559762078134,0.0016667862855085343,0.00011359798106001972,13,False
flex_ev_smart_use,CO2 Cap,0.0005442160689533362,0.0005442160689533362,0.03541692733445204,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Buildings demand,0.0007216435609081473,0.0007216435609081473,0.035594354826406854,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Steel Production,0.0009036231458989311,0.0009036231458989311,0.03577633441139764,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Chemical Production,0.0023099649985954054,0.0023099649985954054,0.03718267626409411,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Passenger Cars,0.7445121602545074,0.7445121602545074,0.7793848715200061,0.03487271126549871,0.002389144577572864,13,True
flex_ev_smart_use,Bunker aviation,0.0,-0.0001705094446452851,0.03470220182085342,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Bunker navigation,0.0012469250115549266,0.0012469250115549266,0.036119636277053634,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Agriculture neGHG CH4,0.0,-0.0001228706257867182,0.03474984063971199,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Agriculture neGHG N2O,0.0,-0.0016161651389621293,0.03325654612653658,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Wind offshore Costs,0.0038668409151674105,0.0038668409151674105,0.03873955218066612,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Wind offshore Potential,0.0013855768250495074,0.0013855768250495074,0.036258288090548214,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Solar PV Costs,0.0017569036690179979,0.0017569036690179979,0.036629614934516705,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Solar PV Potential,0.0015657245767322428,0.0015657245767322428,0.03643843584223095,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Nuclear Costs,0.0,-0.0027298917495954186,0.03214281951590329,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Nuclear Potential,0.0034094733047911885,0.0034094733047911885,0.038282184570289896,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Hydrogen Import Potential,0.0,-0.00018741091286616357,0.03468530035263254,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Hydrogen Import Price,0.005823516879348338,0.005823516879348338,0.040696228144847045,0.03487271126549871,0.002389144577572864,13,True
flex_ev_smart_use,Biomass Import Potential,0.003990452774925123,0.003990452774925123,0.03886316404042383,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Biomass Import Price,0.0017177360248368106,0.0017177360248368106,0.03659044729033552,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Ammonia Import Potential,0.0,-0.0024667539763077242,0.03240595728919098,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Ammonia Import Price,0.0,-0.0005469425177536749,0.03432576874774503,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,CCS potential,0.0,-0.0008787399984558006,0.033993971267042906,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Flexibility Costs,0.004360056719675501,0.004360056719675501,0.03923276798517421,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,LNG Price,0.0,-0.001236119762589423,0.033636591502909284,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Electricity Trade Price,0.0,-0.0025078385926533414,0.032364872672845366,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Weather Conditions,0.0,-0.00010637618578920177,0.034766335079709505,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Electricity Trade Ratio,0.003182947938668551,0.003182947938668551,0.03805565920416726,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Electricity Trade Volume,0.0017051555083484327,0.0017051555083484327,0.03657786677384714,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,WACC,0.0008933003190244246,0.0008933003190244246,0.03576601158452313,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,Bunker Emission Reduction,0.0014168713025059926,0.0014168713025059926,0.0362895825680047,0.03487271126549871,0.002389144577572864,13,False
flex_ev_smart_use,End-of-Life Emission Reduction,0.0,-0.001039758000828124,0.03383295326467058,0.03487271126549871,0.002389144577572864,13,False
flex_use_per_generation,CO2 Cap,0.00527375200958087,0.00527375200958087,0.04800756720574529,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Buildings demand,0.004428533143228025,0.004428533143228025,0.047162348339392444,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Steel Production,0.0,-0.0030921674319232192,0.0396416477642412,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Chemical Production,0.04796603472195599,0.04796603472195599,0.09069984991812041,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Passenger Cars,0.02633021372728555,0.02633021372728555,0.06906402892344997,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Bunker aviation,0.0,-0.00045258984485088694,0.04228122535131353,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Bunker navigation,0.0017371898890455664,0.0017371898890455664,0.044471005085209986,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Agriculture neGHG CH4,0.00020427005462043263,0.00020427005462043263,0.04293808525078485,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Agriculture neGHG N2O,0.0,-0.0018499056126956778,0.04088390958346874,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Wind offshore Costs,0.015940042675067344,0.015940042675067344,0.05867385787123176,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Wind offshore Potential,0.004372198587035296,0.004372198587035296,0.047106013783199716,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Solar PV Costs,0.0,-0.00017718868150260608,0.04255662651466181,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Solar PV Potential,0.00144092815351312,0.00144092815351312,0.04417474334967754,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Nuclear Costs,0.012891188302228442,0.012891188302228442,0.05562500349839286,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Nuclear Potential,0.0,-0.0013879640459978151,0.041345851150166604,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Hydrogen Import Potential,0.0012909611421694153,0.0012909611421694153,0.044024776338333835,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Hydrogen Import Price,0.00389639254111554,0.00389639254111554,0.04663020773727996,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Biomass Import Potential,0.000222588753627663,0.000222588753627663,0.04295640394979208,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Biomass Import Price,0.009918891116399285,0.009918891116399285,0.052652706312563705,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Ammonia Import Potential,0.006567496547002838,0.006567496547002838,0.04930131174316726,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Ammonia Import Price,0.008476168974554096,0.008476168974554096,0.051209984170718516,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,CCS potential,0.019549487759219275,0.019549487759219275,0.062283302955383694,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Flexibility Costs,0.0,-0.0016899516553872326,0.04104386354077719,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,LNG Price,0.00036093339054771995,0.00036093339054771995,0.04309474858671214,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Electricity Trade Price,0.0046090297881961825,0.0046090297881961825,0.0473428449843606,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,Weather Conditions,0.09643325706445893,0.09643325706445893,0.13916707226062336,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Electricity Trade Ratio,0.1798147777539445,0.1798147777539445,0.22254859295010893,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Electricity Trade Volume,0.057417370020348114,0.057417370020348114,0.10015118521651253,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,WACC,0.0065330980845078115,0.0065330980845078115,0.04926691328067223,0.04273381519616442,0.0023901217953622308,13,True
flex_use_per_generation,Bunker Emission Reduction,0.0012919309786330532,0.0012919309786330532,0.04402574617479747,0.04273381519616442,0.0023901217953622308,13,False
flex_use_per_generation,End-of-Life Emission Reduction,0.016142134869994433,0.016142134869994433,0.05887595006615885,0.04273381519616442,0.0023901217953622308,13,True
flex_use_total,CO2 Cap,0.02051488526141787,0.02051488526141787,0.05763680942967519,0.03712192416825732,0.002408295069327645,13,True
flex_use_total,Buildings demand,0.12757851912379722,0.12757851912379722,0.16470044329205455,0.03712192416825732,0.002408295069327645,13,True
flex_use_total,Steel Production,2.2721134074102367e-05,2.2721134074102367e-05,0.03714464530233142,0.03712192416825732,0.002408295069327645,13,False
flex_use_total,Chemical Production,0.010181153464873131,0.010181153464873131,0.04730307763313045,0.03712192416825732,0.002408295069327645,13,True
