Parameter,Outcome,Final_Delta,Max_Delta,Converged_At_Size,Max_Relative_Change,Sample_Sizes_Analyzed,Delta_Trajectory
Nuclear Potential,comPrices 2050 Bio Kerosene,0.053146618364822984,0.22419116600282404,,4.357880537082892,10,"[0.06948521468718019, 0.13116239984809716, 0.22419116600282404, 0.07479950561116391, 0.08436543968882447, 0.061206615968434006, 0.03922154739445111, 0.21014436541900383, 0.16186247765376877, 0.053146618364822984]"
LNG Import Price,techStocks 2050 Hyd03_01,0.05303668562775776,0.09488828819062033,,0.3951778775639248,10,"[0.09488828819062033, 0.05739053585777695, 0.05479348230539772, 0.061205705402615565, 0.07565316378637842, 0.0573198683363679, 0.057224765100734286, 0.04788588672141676, 0.06012355523811909, 0.05303668562775776]"
Electricity Trade Ratio,Biomass Imports 2050,0.05288038637199766,0.10492335872544391,4000.0,0.3884535214682962,10,"[0.10492335872544391, 0.06514755993934591, 0.07214350471900455, 0.04946579564519319, 0.0686809581557996, 0.08471177457861026, 0.0719554214636865, 0.07340268073226237, 0.05460785520798648, 0.05288038637199766]"
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.0528284522860544,0.07208177388973391,4000.0,0.4582891355228035,10,"[0.06248305822991324, 0.0412946057309542, 0.0602194748931482, 0.07001858653698129, 0.05819627337318318, 0.06522995758310117, 0.07208177388973391, 0.06356542791176568, 0.05708885510217878, 0.0528284522860544]"
Steel Production,Electricity generation_Carrier_sum 2050 Wind offshore,0.0528011199150954,0.09355135981077552,,0.7325324736300157,10,"[0.09355135981077552, 0.08476364953474778, 0.03666664894040823, 0.03911003536165889, 0.06775940630889227, 0.06446098472858111, 0.06811845313088433, 0.058758509560628086, 0.07031790121508497, 0.0528011199150954]"
Weather Conditions,BioFuel Production 2050,0.0527429772607248,0.10245888644811978,4000.0,0.375711910059343,10,"[0.10245888644811978, 0.06396386251814336, 0.07587778702126174, 0.06739105559550687, 0.07455351862478142, 0.0667207536448152, 0.06359070785128804, 0.0734227191052105, 0.05411018245249713, 0.0527429772607248]"
CO2 Cap,techStocks 2050 EPB01_02,0.05267615960304779,0.07218987633034069,,0.38595909850134225,10,"[0.05459551503856019, 0.05947942893860082, 0.07044171855799024, 0.04937976711045541, 0.051061964265668884, 0.05361863960408897, 0.05208658495651181, 0.07218987633034069, 0.07098176317547171, 0.05267615960304779]"
Bunker navigation,Storage Flexibility Capacity 2050,0.05262891499362534,0.09254028443158566,,0.23165905060274808,10,"[0.07558065760348096, 0.09254028443158566, 0.07110248999765625, 0.07249071715835013, 0.0664121765436817, 0.0614780084318373, 0.06583566754808896, 0.06963760126487269, 0.06208252718599623, 0.05262891499362534]"
Steel Production,Biomass Imports 2050,0.05254921007102941,0.1135944898990005,,2.334878304340225,10,"[0.03406255926975246, 0.1135944898990005, 0.05391059792161549, 0.07534970617609073, 0.04110542552304847, 0.07685912429794335, 0.06229902895773601, 0.07689812882780232, 0.0630212077199587, 0.05254921007102941]"
Weather Conditions,comPrices 2050 Bio Kerosene,0.05254827660574601,0.3233217059584269,,3.7933545544791314,10,"[0.09658188236936853, 0.06745207396692578, 0.3233217059584269, 0.09041443414567961, 0.08619935891844431, 0.07739146428603061, 0.18659431754099523, 0.028155725582902264, 0.05863357927735041, 0.05254827660574601]"
CCS potential,techStocks 2050 EPB01_02,0.052456631060363766,0.0711164729438413,,1.1738395307512437,10,"[0.056161663222076205, 0.03271468382915302, 0.0711164729438413, 0.054547036890467956, 0.06498989355930339, 0.043208063919501626, 0.050638524966744564, 0.053212645242337736, 0.06944847573873619, 0.052456631060363766]"
Nuclear Potential,Biomass Imports 2050,0.052320033382665915,0.08836328514734224,,0.6546425222436285,10,"[0.08641502679977303, 0.05748104387727063, 0.0737228718630906, 0.05340324810915967, 0.08836328514734224, 0.07101357548622776, 0.06331516849042948, 0.05714507625779107, 0.0471481196774148, 0.052320033382665915]"
Wind offshore Costs,Storage Flexibility Capacity 2050,0.05227229399869479,0.11054970726693958,,0.558330733350034,10,"[0.11054970726693958, 0.05050545717197315, 0.07870420611297965, 0.06312288711860185, 0.055385948640931645, 0.073921618681253, 0.06342557734138107, 0.059719185419756925, 0.07222908957129294, 0.05227229399869479]"
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Wind offshore,0.052179043060665356,0.07927261506288619,,0.5703161954424124,10,"[0.04790138458656867, 0.07522032000040432, 0.07277632309414037, 0.0514459597513381, 0.06419313161912542, 0.0734616014940803, 0.07927261506288619, 0.06644294244585218, 0.045242714483722676, 0.052179043060665356]"
Agriculture neGHG CH4,Electricity generation_Carrier_sum 2050 Wind offshore,0.05210731258802773,0.07649680413564493,,0.35070607314653673,10,"[0.05947535357579931, 0.07649680413564493, 0.049668910348973146, 0.05949064562621124, 0.05529369475020974, 0.06866737167576813, 0.05850138913667585, 0.06023110538163776, 0.06888004065784437, 0.05210731258802773]"
Nuclear Costs,CO2 Storage 2050,0.051909525879590405,0.08561181058899471,,0.9067114414912478,10,"[0.08561181058899471, 0.05319575784354594, 0.04029591584456718, 0.04339584219602822, 0.04386838885775325, 0.041503222011673044, 0.03832091929742308, 0.03457643847228444, 0.06592729084112291, 0.051909525879590405]"
Passenger Cars,Biomass Imports 2050,0.05190501284927405,0.0795172175652015,,0.5716699924626775,10,"[0.05709685384664235, 0.0795172175652015, 0.044544499405897886, 0.06647318802969271, 0.04658666225884808, 0.07321885912122507, 0.0776927619552358, 0.05807480404218615, 0.06883958029929074, 0.05190501284927405]"
Bunker Emission Reduction,DR Flexibility Capacity 2050,0.05189986324082746,0.10669298071487565,,1.8336945908134095,10,"[0.10669298071487565, 0.09952276249155241, 0.030028779513482977, 0.08509239007608524, 0.06735975294406825, 0.0682804155551982, 0.07086046703959456, 0.07416753101634031, 0.06496407286312447, 0.05189986324082746]"
Agriculture neGHG N2O,DR Flexibility Capacity 2050,0.05177640282265227,0.08022196515316103,3600.0,0.4136812626836232,10,"[0.08022196515316103, 0.05404259459800583, 0.059134257827719944, 0.052907896618325644, 0.0446292056127606, 0.06309147174321444, 0.0501646235664066, 0.05767881318391106, 0.05675154573969403, 0.05177640282265227]"
Bunker navigation,CO2 Storage 2050,0.051649136625513535,0.08260821380032808,3200.0,0.4389803015267717,10,"[0.05952920288381648, 0.07575108871705108, 0.08260821380032808, 0.0582082366732266, 0.04756772000794467, 0.06844901207997327, 0.05611408125916873, 0.05458752393938527, 0.05704244250861827, 0.051649136625513535]"
Passenger Cars,CO2 Storage 2050,0.051560620251643076,0.07344606664794714,3600.0,1.038906811079685,10,"[0.03875238677197967, 0.04457378073329513, 0.07344606664794714, 0.04011514386350286, 0.029218389943621133, 0.05957357426483131, 0.04453800247374038, 0.05643542415356853, 0.05219275835958932, 0.051560620251643076]"
Nuclear Costs,BioEnergy Imports 2050,0.05146784553356697,0.0919867295087731,,0.28978923093693765,10,"[0.0919867295087731, 0.06532996590802163, 0.07434281426083358, 0.05873965522204522, 0.07046137544104815, 0.08720655404105465, 0.07070741568949218, 0.06970917417776136, 0.06821556483572475, 0.05146784553356697]"
Bunker aviation,CO2 Storage 2050,0.051283812685266855,0.0870922563447543,3600.0,0.41756584112536554,10,"[0.08606518605986167, 0.062383254247379366, 0.0870922563447543, 0.058669697906668296, 0.04028653455662263, 0.05016630181782305, 0.07111403583253129, 0.049613195819158094, 0.05105831951592427, 0.051283812685266855]"
Bunker aviation,BioEnergy Imports 2050,0.051187608707095704,0.08580830312522211,,0.24534808042092043,10,"[0.07041338529321822, 0.058666771444222346, 0.07145984126430577, 0.06719412557516918, 0.08368007530059922, 0.08580830312522211, 0.07903355296711895, 0.06293681129401181, 0.060728283287199064, 0.051187608707095704]"
Solar PV Costs,CO2 Storage 2050,0.051150461772132054,0.06715066126829011,,0.8445478057009561,10,"[0.035837573599132665, 0.06610411774392667, 0.04508843977355598, 0.06715066126829011, 0.0542660645957757, 0.06117940355988334, 0.061412928070928886, 0.056620814523589774, 0.04616808371567524, 0.051150461772132054]"
Hydrogen Import Potential,techStocks 2050 EPB01_02,0.051050111949764505,0.06753634277678275,4000.0,0.4851954109438129,10,"[0.05625746426773023, 0.04156022483118325, 0.045473034914553574, 0.06753634277678275, 0.049555622427503145, 0.06478585021088244, 0.05043936001484425, 0.06600596226683446, 0.0523459977608472, 0.051050111949764505]"
LNG Import Price,Daily Flexibility Capacity 2050,0.05094275775459902,0.07533741674724145,,0.42522596659428946,10,"[0.04458363346514555, 0.05281920629801533, 0.06819957981413317, 0.050782663620693384, 0.07044474097931819, 0.05285998046139115, 0.07533741674724145, 0.06814642915601862, 0.06860477649528864, 0.05094275775459902]"
Passenger Cars,Storage Flexibility Capacity 2050,0.050922936577008346,0.08649537370606451,,0.32243056686998434,10,"[0.08210778514067238, 0.08649537370606451, 0.05860662133038699, 0.06058715889445236, 0.06829602193253756, 0.06473311820393093, 0.05902920619807423, 0.06880651132253089, 0.06138937991360493, 0.050922936577008346]"
Chemical Production,techStocks 2050 EPB01_02,0.0509062044860012,0.060457653849477884,,0.5283737077919382,10,"[0.03750065696858099, 0.057315018135703714, 0.04605298772845099, 0.04890342714129426, 0.04505395750869526, 0.058162770879761225, 0.04262194361428049, 0.04623329704746974, 0.060457653849477884, 0.0509062044860012]"
Agriculture neGHG N2O,techStocks 2050 Hyd03_01,0.05084169529390277,0.08798122346125499,4000.0,0.40021866055187183,10,"[0.08378614346741216, 0.08798122346125499, 0.05709902356124992, 0.050066999358421904, 0.06356933144113708, 0.06388044797119523, 0.038314300648709936, 0.04133387068164716, 0.050026299243627274, 0.05084169529390277]"
Buildings demand,BioEnergy Imports 2050,0.05064819122555388,0.12162995232385228,,0.643010133143545,10,"[0.12162995232385228, 0.04342066048584898, 0.05875665324927981, 0.06857800844615397, 0.07977250043306562, 0.0784989953282173, 0.06692317753991316, 0.0625262201487189, 0.06736452033354938, 0.05064819122555388]"
Wind offshore Potential,CO2 Storage 2050,0.05056471380662056,0.12484210105770055,,4.100217747183845,10,"[0.12484210105770055, 0.06261006815384165, 0.013704288851473276, 0.06989485721281771, 0.054065063548012916, 0.06875133867078885, 0.060137297505247975, 0.05332773419267729, 0.0655775107786278, 0.05056471380662056]"
